date,min,max,pm25,q1,q3,stdev,count
2020-07-18T00:00:00.000Z,1.9,29.9,7.7,3.3,11.3,5.255,299
2020-07-19T00:00:00.000Z,3.15,19.75,14.67,6.87,16.1,4.85,102
2020-07-20T00:00:00.000Z,1,20.39,3.65,2.8,12.07,5.486,119
2020-07-21T00:00:00.000Z,0.45,4.95,1.58,1,2.6,0.949,194
2020-07-22T00:00:00.000Z,0.6,4,1.23,0.9,1.73,0.588,194
2020-07-23T00:00:00.000Z,0.45,8.02,2,0.9,3.22,1.321,219
2020-07-24T00:00:00.000Z,0.82,10.27,1.98,1.42,2.4,0.889,272
2020-07-25T00:00:00.000Z,2.5,6.53,4.84,4.09,5.43,0.981,58
2020-07-26T00:00:00.000Z,0.7,13.1,4.82,2.33,7.5,2.646,303
2020-07-27T00:00:00.000Z,1.4,25.85,4.34,3.47,8.18,3.435,186
2020-07-28T00:00:00.000Z,1.12,6.3,2.29,1.85,3.04,0.778,281
2020-07-29T00:00:00.000Z,0.75,6,1.8,1.4,2.1,0.693,223
2020-07-30T00:00:00.000Z,0.8,6.2,2.34,1.55,2.87,0.948,254
2020-07-31T00:00:00.000Z,1,30.95,2.62,1.5,3.7,3.046,239
2020-08-01T00:00:00.000Z,0.95,56.85,2.29,1.6,3.46,4.085,240
2020-08-02T00:00:00.000Z,1.4,29.77,5.47,2.79,8.76,5.88,221
2020-08-03T00:00:00.000Z,0.9,16.52,2.84,1.87,5.78,3.393,234
2020-08-04T00:00:00.000Z,0.7,5.97,2.08,1.25,2.95,1.029,255
2020-08-05T00:00:00.000Z,0.7,6.87,1.55,1.07,3.88,1.585,273
2020-08-06T00:00:00.000Z,0.7,24.65,1.67,1.23,3.35,3.661,221
2020-08-07T00:00:00.000Z,3.22,16.98,5.15,4.37,7.9,3.535,275
2020-08-08T00:00:00.000Z,3.4,29.12,12.9,6.4,16.94,5.973,245
2020-08-09T00:00:00.000Z,4.57,29.33,14.19,7.7,20.12,6.613,270
2020-08-10T00:00:00.000Z,3.7,18.5,9.57,5.45,11.75,3.251,270
2020-08-11T00:00:00.000Z,1.85,12.55,3.83,3.08,8.32,2.875,283
2020-08-12T00:00:00.000Z,1.25,6.43,2.57,2.1,3.39,0.913,300
2020-08-13T00:00:00.000Z,1.87,11.48,4.8,3.37,7.35,2.357,294
2020-08-14T00:00:00.000Z,2.97,12.07,5.21,4.62,6.07,1.193,238
2020-08-15T00:00:00.000Z,3.25,13.62,7.38,4.53,10.5,3.103,298
2020-08-16T00:00:00.000Z,1.95,14.63,3.75,2.8,6.5,4.03,292
2020-08-17T00:00:00.000Z,3.05,11.85,5.52,4.28,6.53,1.432,294
2020-08-18T00:00:00.000Z,1.55,17.8,6.6,4.71,8.34,3.007,277
2020-08-19T00:00:00.000Z,1.4,16.3,4.4,2.42,9.85,4.489,283
2020-08-20T00:00:00.000Z,0.8,11,3.08,1.27,6.04,2.76,305
2020-08-21T00:00:00.000Z,0.8,6.65,2.29,1.4,3.28,1.092,281
2020-08-22T00:00:00.000Z,1.77,14.45,4.73,3.4,6.97,2.482,266
2020-08-23T00:00:00.000Z,0.7,5.09,1.9,1.2,3.22,1.108,259
2020-08-24T00:00:00.000Z,0.9,8.32,2.25,1.73,2.87,0.971,221
2020-08-25T00:00:00.000Z,0.77,8.05,1.92,1.48,3.08,1.669,255
2020-08-26T00:00:00.000Z,0.5,2.92,1.48,1.1,1.9,0.498,263
2020-08-27T00:00:00.000Z,0.6,5.5,1.6,1.25,2.38,0.759,304
2020-08-28T00:00:00.000Z,1.02,7.3,2.72,2.2,3.42,1.035,271
2020-08-29T00:00:00.000Z,0.5,8.73,2.72,1.4,3.97,1.745,282
2020-08-30T00:00:00.000Z,1.8,19.57,7.82,3.6,9.85,3.794,271
2020-08-31T00:00:00.000Z,0.6,23.27,2.45,1.4,7.27,5.449,265
2020-09-01T00:00:00.000Z,0.6,10.23,2.35,1.33,3.4,1.521,231
2020-09-02T00:00:00.000Z,0.98,8.6,2.22,1.65,5.05,1.872,313
2020-09-03T00:00:00.000Z,1.14,15.3,3.28,1.8,7.53,3.485,313
2020-09-04T00:00:00.000Z,0.7,20.77,4.51,1.98,11.17,5.1,320
2020-09-05T00:00:00.000Z,0.85,21.3,4.82,2.9,6.72,3.129,319
2020-09-06T00:00:00.000Z,0.93,6.1,2.52,1.55,3.47,1.304,318
2020-09-07T00:00:00.000Z,0.5,4.84,2.75,1.3,3.46,1.17,304
2020-09-08T00:00:00.000Z,0.85,9.3,3.01,1.62,4.09,1.658,276
2020-09-09T00:00:00.000Z,0.85,19.2,2.22,1.55,8.43,5.312,284
2020-09-10T00:00:00.000Z,1.2,10.4,2.35,1.85,3.72,1.572,250
2020-09-11T00:00:00.000Z,1.12,14.02,4.36,2.02,6.2,2.796,236
2020-09-12T00:00:00.000Z,1.4,10.75,3.33,2.29,7.68,2.68,231
2020-09-13T00:00:00.000Z,1.7,11.23,4.61,2.52,6.64,2.138,268
2020-09-14T00:00:00.000Z,2.4,13.88,6.8,3.34,9.56,3.237,221
2020-09-15T00:00:00.000Z,3.9,17.89,8.94,7.18,12.17,3.297,188
2020-09-16T00:00:00.000Z,3.9,6.22,4.87,4.4,5.53,0.618,30
2020-09-17T00:00:00.000Z,0.56,3.65,1.21,0.92,1.64,0.624,128
2020-09-18T00:00:00.000Z,0.6,6.97,1.7,1.08,3.15,1.463,250
2020-09-19T00:00:00.000Z,1.17,15.23,3.85,2.47,4.57,1.756,226
2020-09-20T00:00:00.000Z,2.97,14.8,4.93,4.25,5.55,1.409,191
2020-09-21T00:00:00.000Z,2.87,41.28,5.65,4.79,7.29,4.067,180
2020-09-22T00:00:00.000Z,3.15,34.42,8.07,5.95,9.55,3.734,250
2020-09-23T00:00:00.000Z,3.7,18.87,9.23,5.45,13.06,4.346,309
2020-09-24T00:00:00.000Z,0.9,9.43,4.59,3.12,7.12,2.386,310
2020-09-25T00:00:00.000Z,0.7,20.85,6.36,3.92,9.91,3.833,248
2020-09-26T00:00:00.000Z,1.8,15.65,4.7,3.44,7.27,2.883,205
