date,min,max,pm25,q1,q3,stdev,count
2020-03-15T00:00:00.000Z,1.73,6.04,3.05,2.45,4.36,1.196,292
2020-03-16T00:00:00.000Z,1.92,11.85,4.82,4.12,5.56,1.753,587
2020-03-17T00:00:00.000Z,2.9,14.06,7.7,5.68,10.7,2.955,583
2020-03-18T00:00:00.000Z,2.42,29.65,8.41,4.8,15.32,8.243,506
2020-03-19T00:00:00.000Z,2.4,13.24,9.02,6,11.08,3.013,557
2020-03-20T00:00:00.000Z,1.05,8.86,4.33,3.65,4.91,1.311,477
2020-03-21T00:00:00.000Z,1.1,89,1.88,1.43,2.6,6.228,489
2020-03-22T00:00:00.000Z,1.05,5.87,1.9,1.48,2.6,0.758,468
2020-03-23T00:00:00.000Z,1.65,8.48,3.3,2.43,3.82,0.903,449
2020-03-24T00:00:00.000Z,3.26,15.28,5.28,4.51,6.36,1.276,457
2020-03-25T00:00:00.000Z,5.24,45.74,7.38,6.54,8.3,2.661,439
2020-03-26T00:00:00.000Z,7.63,16.7,10.43,9,11.52,1.553,438
2020-03-27T00:00:00.000Z,11.53,20.96,16.37,14.24,17.73,2.192,377
2020-03-28T00:00:00.000Z,11.82,22.24,15.52,13.08,19.45,3.211,178
2020-03-29T00:00:00.000Z,0.75,15.47,1.47,1.3,6.51,4.336,361
2020-03-30T00:00:00.000Z,3.28,7.87,6.37,4.25,6.9,1.384,144
2020-03-31T00:00:00.000Z,0.8,6.2,2.08,1.27,2.54,0.882,325
2020-04-01T00:00:00.000Z,1.5,4.26,2.15,1.88,3,0.65,197
2020-04-02T00:00:00.000Z,1.52,13.5,4.23,3,7.39,2.977,430
2020-04-03T00:00:00.000Z,1.33,10.8,2.45,2.06,2.81,1.749,468
2020-04-04T00:00:00.000Z,1.3,34.92,1.96,1.77,2.94,4.608,520
2020-04-05T00:00:00.000Z,3.5,11.34,5.27,4.5,5.93,1.236,529
2020-04-06T00:00:00.000Z,5.08,46.68,6.87,6.15,8.38,3.452,511
2020-04-07T00:00:00.000Z,2.1,14.03,3.97,2.72,10.96,4.12,454
2020-04-08T00:00:00.000Z,2.5,51.18,5.94,3.05,7.6,5.051,471
2020-04-09T00:00:00.000Z,1.32,15.9,2.88,2.04,6.1,3.626,457
2020-04-10T00:00:00.000Z,1.8,6.04,2.6,2.37,3.15,0.57,514
2020-04-11T00:00:00.000Z,2.83,12.55,8.32,4.13,9.68,2.749,153
2020-04-12T00:00:00.000Z,2.13,11.98,5.34,3.31,7.4,2.301,592
2020-04-13T00:00:00.000Z,1,7.23,1.98,1.5,2.81,1.568,589
2020-04-14T00:00:00.000Z,1.04,4.28,2.04,1.55,2.44,0.569,572
