date,min,max,pm25,q1,q3,stdev,count
2020-02-21T00:00:00.000Z,0.86,7.7,3.21,2.68,3.61,0.859,448
2020-02-22T00:00:00.000Z,1.08,4.63,2.14,1.72,2.62,0.612,466
2020-02-23T00:00:00.000Z,0.65,29.02,2.16,1.44,2.94,2.434,445
2020-02-24T00:00:00.000Z,1.33,10.72,3.53,2.88,4.47,1.919,532
2020-02-25T00:00:00.000Z,1.15,11.52,2.72,2.29,3.67,1.723,473
2020-02-26T00:00:00.000Z,2.85,18.07,9.16,5.5,12.24,3.819,420
2020-02-27T00:00:00.000Z,3.42,82.86,6.93,5.45,8.8,5.116,565
2020-02-28T00:00:00.000Z,1.42,24.44,5.6,3.49,8.74,3.686,569
2020-02-29T00:00:00.000Z,0.98,32.29,5.45,3.9,6.38,2.301,583
2020-03-01T00:00:00.000Z,0.55,8.53,1.27,1.11,2,0.875,582
2020-03-02T00:00:00.000Z,1.01,12.38,4.08,2.39,6.91,2.973,515
2020-03-03T00:00:00.000Z,2.08,39.24,7.24,3.39,12.12,4.929,437
2020-03-04T00:00:00.000Z,3.35,36.64,11.38,6.98,15.61,5.63,584
2020-03-05T00:00:00.000Z,1.88,37.85,10.5,3.95,18.38,7.354,588
2020-03-06T00:00:00.000Z,9.11,61.45,15.71,14.32,20.71,7.898,589
2020-03-07T00:00:00.000Z,11.02,63.51,19.92,16.3,24.55,5.735,589
2020-03-08T00:00:00.000Z,4.53,22.36,11.1,9.32,16.8,4.56,589
2020-03-09T00:00:00.000Z,3.72,28.21,8.96,6.58,11.91,4.575,582
2020-03-10T00:00:00.000Z,1.2,14.22,5.6,2.95,9.27,3.544,587
2020-03-11T00:00:00.000Z,1.38,10.3,2.74,2.27,3.56,1.406,584
2020-03-12T00:00:00.000Z,0.82,19.79,1.61,1.3,2.49,4.395,538
2020-03-13T00:00:00.000Z,0.82,18.5,2.04,1.55,2.68,1.861,560
2020-03-14T00:00:00.000Z,1.25,59.98,3.3,1.92,5.26,4.172,551
2020-03-15T00:00:00.000Z,1.86,14.91,3.9,2.64,5.94,1.899,294
2020-03-16T00:00:00.000Z,1.88,19.89,6,4.72,6.84,2.197,585
2020-03-17T00:00:00.000Z,3.4,30.88,9.92,7.89,12.83,4.001,576
2020-03-18T00:00:00.000Z,3.12,45.47,11.52,7.58,24.07,12.605,531
2020-03-19T00:00:00.000Z,2.38,38.25,12.21,8.1,14.52,4.992,574
2020-03-20T00:00:00.000Z,0.91,58.52,5.45,4.36,7.95,5.132,500
2020-03-21T00:00:00.000Z,0.94,19.77,2.31,1.5,3.98,2.792,500
2020-03-22T00:00:00.000Z,0.98,36.61,2.4,1.4,3.62,3.004,502
2020-03-23T00:00:00.000Z,2.04,33.52,4.94,3.1,6.52,3.281,486
2020-03-24T00:00:00.000Z,4.62,68.18,7.51,6.28,8.94,5.873,507
2020-03-25T00:00:00.000Z,6.6,57.27,10.91,9.02,12.34,4.401,486
2020-03-26T00:00:00.000Z,9.58,61.59,14.22,12.87,16.29,5.189,465
2020-03-27T00:00:00.000Z,16.14,43,22.2,19.8,24.06,3.443,415
2020-03-28T00:00:00.000Z,17.45,45.48,24.86,20.41,26.38,4.248,194
2020-03-29T00:00:00.000Z,0.7,23.12,1.68,1.35,10.35,7.096,389
2020-03-30T00:00:00.000Z,1.23,99.7,9.44,7.16,10.43,8.526,153
2020-03-31T00:00:00.000Z,0.8,32,3.44,1.55,5.16,3.9,367
2020-04-01T00:00:00.000Z,1.5,68.68,2.82,2.36,3.66,5.726,264
2020-04-02T00:00:00.000Z,1.88,329.1,5.11,3.85,11.26,20.611,513
2020-04-03T00:00:00.000Z,1.55,99.86,3.38,2.5,4.96,6.907,519
2020-04-04T00:00:00.000Z,1.14,39.95,2.37,1.92,4.19,5.804,564
2020-04-05T00:00:00.000Z,4.44,108.06,6.87,5.81,7.72,6.698,556
2020-04-06T00:00:00.000Z,5.76,28.75,8.94,7.38,10.4,2.83,537
2020-04-07T00:00:00.000Z,1.58,67.68,3.36,2.46,12.72,6.578,475
2020-04-08T00:00:00.000Z,2.42,26.64,6.24,3.82,8.82,3.923,525
2020-04-09T00:00:00.000Z,0.82,54.98,3.36,2.23,11.32,6.054,501
2020-04-10T00:00:00.000Z,1.93,255.1,3.67,2.76,4.41,15.297,554
2020-04-11T00:00:00.000Z,3.45,26.58,13.26,4.57,17.82,6.746,159
2020-04-12T00:00:00.000Z,1.99,27.67,7.02,4.07,10,4.962,585
2020-04-13T00:00:00.000Z,1.02,57.55,2.44,1.79,3.98,4.268,582
2020-04-14T00:00:00.000Z,0.88,97.25,2.59,1.7,3.16,4.974,569
2020-04-15T00:00:00.000Z,2.2,18.19,4.51,3.62,5.34,1.582,527
2020-04-16T00:00:00.000Z,2.62,121.78,6.54,3.72,8.6,9.982,516
2020-04-17T00:00:00.000Z,1.61,113.38,2.91,2.31,4.11,10.496,577
2020-04-18T00:00:00.000Z,1.18,36.79,2.06,1.72,2.97,3.626,588
2020-04-19T00:00:00.000Z,0.6,142.01,1.65,1.23,2.17,8.689,568
2020-04-20T00:00:00.000Z,0.75,58.6,1.9,1.58,3.11,5.48,522
2020-04-21T00:00:00.000Z,1.88,47.36,4.05,3.55,5.01,3.975,377
2020-04-22T00:00:00.000Z,1.75,32.85,3.6,2.96,4.34,3.213,418
2020-04-23T00:00:00.000Z,1.46,136.38,4.55,2.14,5.56,6.777,473
2020-04-24T00:00:00.000Z,1.1,37.64,6.46,3.46,8.68,3.556,546
2020-04-25T00:00:00.000Z,0.34,51.82,3,1.14,3.64,3.565,510
2020-04-26T00:00:00.000Z,0.9,41.38,2.54,1.4,3.41,3.043,556
2020-04-27T00:00:00.000Z,1.7,222.21,3.53,2.5,5.34,18.233,534
2020-04-28T00:00:00.000Z,2.4,43.01,11.1,8.56,13.43,5.834,411
2020-04-29T00:00:00.000Z,2.45,175.25,12.2,7.12,14.57,12.009,514
2020-04-30T00:00:00.000Z,0.7,19.22,2.37,1.34,7.58,4.005,534
2020-05-01T00:00:00.000Z,0.46,29.56,1.12,0.89,1.51,2.302,558
2020-05-02T00:00:00.000Z,2,19.21,5.04,3.93,7.07,2.917,544
2020-05-03T00:00:00.000Z,0.91,67.73,5.29,2.64,8.8,5.785,579
2020-05-04T00:00:00.000Z,2,48.46,10.02,4.38,12.06,4.999,542
2020-05-05T00:00:00.000Z,0.55,34.51,1.67,0.85,2.36,3.888,498
2020-05-06T00:00:00.000Z,0.7,65.44,1.84,1.49,2.38,4.494,592
2020-05-07T00:00:00.000Z,2.68,19.94,5.5,4.34,5.96,4.11,391
2020-05-08T00:00:00.000Z,2.85,48.26,7.62,4.29,13.16,7.084,341
2020-05-09T00:00:00.000Z,1.04,129.94,5.01,2.11,7.59,12.636,279
2020-05-10T00:00:00.000Z,4.25,114.12,5.63,5.01,7.22,10.404,248
2020-05-11T00:00:00.000Z,0.68,27.15,1.92,1.57,2.67,3.992,357
2020-05-12T00:00:00.000Z,1.13,9.64,2.1,1.79,2.52,0.911,485
2020-05-13T00:00:00.000Z,1.67,8.27,3.06,2.59,3.72,1.332,481
2020-05-14T00:00:00.000Z,0.85,26.58,1.71,1.23,3.02,2.139,458
2020-05-15T00:00:00.000Z,0.85,27.48,2.12,1.84,2.72,1.703,538
2020-05-16T00:00:00.000Z,0.92,29.25,2.12,1.85,4.51,2.868,334
